ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount
477,20240509,20240521,20240516,16587,SO57745,4.99
479,20240509,20240521,20240516,16587,SO57745,8.99
214,20240509,20240521,20240516,16587,SO57745,34.99
237,20240509,20240521,20240516,16587,SO57745,49.99
573,20240509,20240521,20240516,13252,SO57746,2384.07
217,20240509,20240521,20240516,13252,SO57746,34.99
357,20240510,20240522,20240517,12619,SO57747,2319.99
237,20240510,20240522,20240517,11853,SO57748,49.99
535,20240510,20240522,20240517,13670,SO57749,24.99
528,20240510,20240522,20240517,13670,SO57749,4.99
528,20240510,20240522,20240517,21564,SO57750,4.99
537,20240510,20240522,20240517,21564,SO57750,35.00
217,20240510,20240522,20240517,21564,SO57750,34.99
478,20240510,20240522,20240517,29315,SO57751,9.99
477,20240510,20240522,20240517,29315,SO57751,4.99
214,20240510,20240522,20240517,29315,SO57751,34.99
490,20240510,20240522,20240517,29315,SO57751,53.99
529,20240510,20240522,20240517,16171,SO57752,3.99
540,20240510,20240522,20240517,16171,SO57752,32.60
222,20240510,20240522,20240517,16171,SO57752,34.99
237,20240510,20240522,20240517,15128,SO57753,49.99
486,20240510,20240522,20240517,12695,SO57754,159.00
582,20240510,20240522,20240517,21105,SO57755,1700.99
237,20240510,20240522,20240517,21105,SO57755,49.99
539,20240510,20240522,20240517,11277,SO57756,24.99
529,20240510,20240522,20240517,11277,SO57756,3.99
480,20240510,20240522,20240517,11277,SO57756,2.29
483,20240510,20240522,20240517,11277,SO57756,120.00
530,20240510,20240522,20240517,28279,SO57757,4.99
480,20240510,20240522,20240517,28279,SO57757,2.29
530,20240510,20240522,20240517,19647,SO57758,4.99
222,20240510,20240522,20240517,19647,SO57758,34.99
530,20240510,20240522,20240517,12916,SO57759,4.99
541,20240510,20240522,20240517,12916,SO57759,28.99
222,20240510,20240522,20240517,12916,SO57759,34.99
535,20240510,20240522,20240517,26508,SO57760,24.99
463,20240510,20240522,20240517,26508,SO57760,24.49
477,20240510,20240522,20240517,21624,SO57761,4.99
478,20240510,20240522,20240517,21624,SO57761,9.99
222,20240510,20240522,20240517,21624,SO57761,34.99
225,20240510,20240522,20240517,21241,SO57762,8.99
476,20240510,20240522,20240517,21241,SO57762,69.99
225,20240510,20240522,20240517,18599,SO57763,8.99
475,20240510,20240522,20240517,18599,SO57763,69.99
476,20240510,20240522,20240517,19107,SO57764,69.99
528,20240510,20240522,20240517,14467,SO57765,4.99
222,20240510,20240522,20240517,14467,SO57765,34.99
485,20240510,20240522,20240517,19015,SO57766,21.98
482,20240510,20240522,20240517,19015,SO57766,8.99
535,20240510,20240522,20240517,20550,SO57767,24.99
528,20240510,20240522,20240517,18180,SO57768,4.99
484,20240510,20240522,20240517,18180,SO57768,7.95
528,20240510,20240522,20240517,17653,SO57769,4.99
217,20240510,20240522,20240517,17653,SO57769,34.99
485,20240510,20240522,20240517,13467,SO57770,21.98
536,20240510,20240522,20240517,21134,SO57771,29.99
528,20240510,20240522,20240517,21134,SO57771,4.99
222,20240510,20240522,20240517,21134,SO57771,34.99
477,20240510,20240522,20240517,25141,SO57772,4.99
471,20240510,20240522,20240517,25304,SO57773,63.50
529,20240510,20240522,20240517,25304,SO57773,3.99
529,20240510,20240522,20240517,28914,SO57774,3.99
538,20240510,20240522,20240517,28914,SO57774,21.49
480,20240510,20240522,20240517,28914,SO57774,2.29
538,20240510,20240522,20240517,29373,SO57775,21.49
529,20240510,20240522,20240517,29373,SO57775,3.99
486,20240510,20240522,20240517,29373,SO57775,159.00
530,20240510,20240522,20240517,17204,SO57776,4.99
222,20240510,20240522,20240517,17204,SO57776,34.99
537,20240510,20240522,20240517,14655,SO57777,35.00
537,20240510,20240522,20240517,12157,SO57778,35.00
485,20240510,20240522,20240517,14021,SO57779,21.98
231,20240510,20240522,20240517,12376,SO57780,49.99
597,20240510,20240522,20240517,19140,SO57781,539.99
535,20240510,20240522,20240517,19140,SO57781,24.99
363,20240510,20240522,20240517,13393,SO57782,2294.99
485,20240510,20240522,20240517,13393,SO57782,21.98
214,20240510,20240522,20240517,13393,SO57782,34.99
564,20240510,20240522,20240517,11003,SO57783,2384.07
541,20240510,20240522,20240517,11003,SO57783,28.99
530,20240510,20240522,20240517,11003,SO57783,4.99
480,20240510,20240522,20240517,11003,SO57783,2.29
561,20240510,20240522,20240517,24432,SO57784,2384.07
489,20240510,20240522,20240517,24432,SO57784,53.99
573,20240510,20240522,20240517,25060,SO57785,2384.07
222,20240510,20240522,20240517,25060,SO57785,34.99
382,20240510,20240522,20240517,18842,SO57786,1120.49
217,20240510,20240522,20240517,18842,SO57786,34.99
386,20240510,20240522,20240517,26988,SO57787,1120.49
234,20240510,20240522,20240517,26988,SO57787,49.99
225,20240510,20240522,20240517,26988,SO57787,8.99
390,20240511,20240523,20240518,24913,SO57788,1120.49
222,20240511,20240523,20240518,24913,SO57788,34.99
361,20240511,20240523,20240518,13576,SO57789,2294.99
217,20240511,20240523,20240518,13576,SO57789,34.99
359,20240511,20240523,20240518,12283,SO57790,2294.99
477,20240511,20240523,20240518,12283,SO57790,4.99
478,20240511,20240523,20240518,12283,SO57790,9.99
237,20240511,20240523,20240518,12137,SO57791,49.99
484,20240511,20240523,20240518,11330,SO57792,7.95
535,20240511,20240523,20240518,14212,SO57793,24.99
528,20240511,20240523,20240518,14212,SO57793,4.99
480,20240511,20240523,20240518,14212,SO57793,2.29
535,20240511,20240523,20240518,12993,SO57794,24.99
480,20240511,20240523,20240518,12993,SO57794,2.29
485,20240511,20240523,20240518,18253,SO57795,21.98
478,20240511,20240523,20240518,18253,SO57795,9.99
477,20240511,20240523,20240518,18253,SO57795,4.99
485,20240511,20240523,20240518,17322,SO57796,21.98
473,20240511,20240523,20240518,17322,SO57796,63.50
537,20240511,20240523,20240518,22847,SO57797,35.00
480,20240511,20240523,20240518,22847,SO57797,2.29
530,20240511,20240523,20240518,23307,SO57798,4.99
487,20240511,20240523,20240518,23307,SO57798,54.99
484,20240511,20240523,20240518,23307,SO57798,7.95
530,20240511,20240523,20240518,27700,SO57799,4.99
217,20240511,20240523,20240518,27700,SO57799,34.99
237,20240511,20240523,20240518,14677,SO57800,49.99
541,20240511,20240523,20240518,19574,SO57801,28.99
530,20240511,20240523,20240518,19574,SO57801,4.99
480,20240511,20240523,20240518,19574,SO57801,2.29
380,20240511,20240523,20240518,19510,SO57802,2443.35
484,20240511,20240523,20240518,19510,SO57802,7.95
376,20240511,20240523,20240518,16409,SO57803,2443.35
477,20240511,20240523,20240518,16409,SO57803,4.99
463,20240511,20240523,20240518,16409,SO57803,24.49
479,20240511,20240523,20240518,16409,SO57803,8.99
588,20240511,20240523,20240518,16470,SO57804,769.49
474,20240511,20240523,20240518,16470,SO57804,69.99
529,20240511,20240523,20240518,29271,SO57805,3.99
222,20240511,20240523,20240518,29271,SO57805,34.99
529,20240511,20240523,20240518,29112,SO57806,3.99
480,20240511,20240523,20240518,29112,SO57806,2.29
530,20240511,20240523,20240518,19648,SO57807,4.99
480,20240511,20240523,20240518,19648,SO57807,2.29
541,20240511,20240523,20240518,26557,SO57808,28.99
530,20240511,20240523,20240518,26557,SO57808,4.99
480,20240511,20240523,20240518,26557,SO57808,2.29
484,20240511,20240523,20240518,26557,SO57808,7.95
476,20240511,20240523,20240518,18659,SO57809,69.99
481,20240511,20240523,20240518,18659,SO57809,8.99
528,20240511,20240523,20240518,22027,SO57810,4.99
487,20240511,20240523,20240518,22027,SO57810,54.99
528,20240511,20240523,20240518,15560,SO57811,4.99
528,20240511,20240523,20240518,17628,SO57812,4.99
214,20240511,20240523,20240518,17628,SO57812,34.99
231,20240511,20240523,20240518,17628,SO57812,49.99
482,20240511,20240523,20240518,17628,SO57812,8.99
528,20240511,20240523,20240518,14544,SO57813,4.99
222,20240511,20240523,20240518,14544,SO57813,34.99
528,20240511,20240523,20240518,15679,SO57814,4.99
535,20240511,20240523,20240518,15679,SO57814,24.99
214,20240511,20240523,20240518,15679,SO57814,34.99
529,20240511,20240523,20240518,11542,SO57815,3.99
538,20240511,20240523,20240518,11542,SO57815,21.49
481,20240511,20240523,20240518,11542,SO57815,8.99
529,20240511,20240523,20240518,27940,SO57816,3.99
217,20240511,20240523,20240518,27940,SO57816,34.99
538,20240511,20240523,20240518,12519,SO57817,21.49
541,20240511,20240523,20240518,29438,SO57818,28.99
530,20240511,20240523,20240518,29438,SO57818,4.99
541,20240511,20240523,20240518,14970,SO57819,28.99
530,20240511,20240523,20240518,14970,SO57819,4.99
487,20240511,20240523,20240518,14970,SO57819,54.99
530,20240511,20240523,20240518,14153,SO57820,4.99
217,20240511,20240523,20240518,14153,SO57820,34.99
225,20240511,20240523,20240518,14153,SO57820,8.99
537,20240511,20240523,20240518,11740,SO57821,35.00
528,20240511,20240523,20240518,11206,SO57822,4.99
537,20240511,20240523,20240518,11206,SO57822,35.00
222,20240511,20240523,20240518,11206,SO57822,34.99
528,20240511,20240523,20240518,11783,SO57823,4.99
537,20240511,20240523,20240518,11783,SO57823,35.00
222,20240511,20240523,20240518,11783,SO57823,34.99
528,20240511,20240523,20240518,11730,SO57824,4.99
537,20240511,20240523,20240518,11730,SO57824,35.00
214,20240511,20240523,20240518,11730,SO57824,34.99
465,20240511,20240523,20240518,11730,SO57824,24.49
478,20240511,20240523,20240518,12553,SO57825,9.99
587,20240511,20240523,20240518,14270,SO57826,769.49
485,20240511,20240523,20240518,14270,SO57826,21.98
480,20240511,20240523,20240518,14270,SO57826,2.29
361,20240511,20240523,20240518,13428,SO57827,2294.99
485,20240511,20240523,20240518,13428,SO57827,21.98
355,20240511,20240523,20240518,13316,SO57828,2319.99
528,20240511,20240523,20240518,13316,SO57828,4.99
537,20240511,20240523,20240518,13316,SO57828,35.00
222,20240511,20240523,20240518,13316,SO57828,34.99
560,20240511,20240523,20240518,18005,SO57829,1214.85
222,20240511,20240523,20240518,18005,SO57829,34.99
569,20240511,20240523,20240518,28369,SO57830,742.35
214,20240511,20240523,20240518,28369,SO57830,34.99
587,20240511,20240523,20240518,17064,SO57831,769.49
486,20240511,20240523,20240518,17064,SO57831,159.00
604,20240511,20240523,20240518,28314,SO57832,539.99
477,20240511,20240523,20240518,28314,SO57832,4.99
479,20240511,20240523,20240518,28314,SO57832,8.99
359,20240511,20240523,20240518,12706,SO57833,2294.99
485,20240511,20240523,20240518,12706,SO57833,21.98
477,20240511,20240523,20240518,12706,SO57833,4.99
478,20240511,20240523,20240518,12706,SO57833,9.99
359,20240511,20240523,20240518,12987,SO57834,2294.99
577,20240511,20240523,20240518,23385,SO57835,1214.85
541,20240511,20240523,20240518,23385,SO57835,28.99
530,20240511,20240523,20240518,23385,SO57835,4.99
480,20240511,20240523,20240518,23385,SO57835,2.29
561,20240511,20240523,20240518,25184,SO57836,2384.07
491,20240511,20240523,20240518,25184,SO57836,53.99
606,20240511,20240523,20240518,21595,SO57837,539.99
538,20240511,20240523,20240518,21595,SO57837,21.49
529,20240511,20240523,20240518,21595,SO57837,3.99
222,20240511,20240523,20240518,21595,SO57837,34.99
584,20240511,20240523,20240518,23127,SO57838,539.99
529,20240511,20240523,20240518,23127,SO57838,3.99
538,20240511,20240523,20240518,23127,SO57838,21.49
584,20240511,20240523,20240518,22106,SO57839,539.99
477,20240511,20240523,20240518,22106,SO57839,4.99
479,20240511,20240523,20240518,22106,SO57839,8.99
388,20240511,20240523,20240518,20031,SO57840,1120.49
217,20240511,20240523,20240518,20031,SO57840,34.99
382,20240511,20240523,20240518,20040,SO57841,1120.49
214,20240511,20240523,20240518,20040,SO57841,34.99
561,20240511,20240523,20240518,15697,SO57842,2384.07
477,20240511,20240523,20240518,15697,SO57842,4.99
479,20240511,20240523,20240518,15697,SO57842,8.99
225,20240511,20240523,20240518,15697,SO57842,8.99
490,20240511,20240523,20240518,15697,SO57842,53.99
390,20240512,20240524,20240519,24921,SO57843,1120.49
222,20240512,20240524,20240519,24921,SO57843,34.99
463,20240512,20240524,20240519,24921,SO57843,24.49
363,20240512,20240524,20240519,13261,SO57844,2294.99
478,20240512,20240524,20240519,13261,SO57844,9.99
214,20240512,20240524,20240519,13261,SO57844,34.99
361,20240512,20240524,20240519,11592,SO57845,2294.99
480,20240512,20240524,20240519,11592,SO57845,2.29
359,20240512,20240524,20240519,12308,SO57846,2294.99
478,20240512,20240524,20240519,12308,SO57846,9.99
217,20240512,20240524,20240519,12308,SO57846,34.99
353,20240512,20240524,20240519,11588,SO57847,2319.99
479,20240512,20240524,20240519,12787,SO57848,8.99
477,20240512,20240524,20240519,12787,SO57848,4.99
480,20240512,20240524,20240519,12787,SO57848,2.29
539,20240512,20240524,20240519,14074,SO57849,24.99
480,20240512,20240524,20240519,14074,SO57849,2.29
539,20240512,20240524,20240519,14232,SO57850,24.99
480,20240512,20240524,20240519,14232,SO57850,2.29
485,20240512,20240524,20240519,18294,SO57851,21.98
489,20240512,20240524,20240519,18294,SO57851,53.99
541,20240512,20240524,20240519,19106,SO57852,28.99
530,20240512,20240524,20240519,19106,SO57852,4.99
225,20240512,20240524,20240519,19106,SO57852,8.99
480,20240512,20240524,20240519,18295,SO57853,2.29
486,20240512,20240524,20240519,12696,SO57854,159.00
587,20240512,20240524,20240519,20912,SO57855,769.49
528,20240512,20240524,20240519,20912,SO57855,4.99
536,20240512,20240524,20240519,20912,SO57855,29.99
481,20240512,20240524,20240519,20912,SO57855,8.99
491,20240512,20240524,20240519,28969,SO57856,53.99
225,20240512,20240524,20240519,28969,SO57856,8.99
539,20240512,20240524,20240519,11505,SO57857,24.99
539,20240512,20240524,20240519,14091,SO57858,24.99
530,20240512,20240524,20240519,28347,SO57859,4.99
479,20240512,20240524,20240519,28347,SO57859,8.99
477,20240512,20240524,20240519,28347,SO57859,4.99
487,20240512,20240524,20240519,28347,SO57859,54.99
530,20240512,20240524,20240519,26628,SO57860,4.99
541,20240512,20240524,20240519,26628,SO57860,28.99
480,20240512,20240524,20240519,26628,SO57860,2.29
541,20240512,20240524,20240519,11176,SO57861,28.99
530,20240512,20240524,20240519,11176,SO57861,4.99
480,20240512,20240524,20240519,11176,SO57861,2.29
540,20240512,20240524,20240519,25197,SO57862,32.60
529,20240512,20240524,20240519,25197,SO57862,3.99
535,20240512,20240524,20240519,11510,SO57863,24.99
528,20240512,20240524,20240519,11510,SO57863,4.99
480,20240512,20240524,20240519,11510,SO57863,2.29
540,20240512,20240524,20240519,24945,SO57864,32.60
483,20240512,20240524,20240519,24945,SO57864,120.00
225,20240512,20240524,20240519,11223,SO57865,8.99
540,20240512,20240524,20240519,11223,SO57865,32.60
536,20240512,20240524,20240519,22891,SO57866,29.99
528,20240512,20240524,20240519,22891,SO57866,4.99
214,20240512,20240524,20240519,22891,SO57866,34.99
536,20240512,20240524,20240519,22286,SO57867,29.99
528,20240512,20240524,20240519,22286,SO57867,4.99
478,20240512,20240524,20240519,20637,SO57868,9.99
477,20240512,20240524,20240519,21455,SO57869,4.99
478,20240512,20240524,20240519,21455,SO57869,9.99
225,20240512,20240524,20240519,18572,SO57870,8.99
477,20240512,20240524,20240519,18572,SO57870,4.99
528,20240512,20240524,20240519,28290,SO57871,4.99
465,20240512,20240524,20240519,28290,SO57871,24.49
222,20240512,20240524,20240519,28290,SO57871,34.99
528,20240512,20240524,20240519,14876,SO57872,4.99
484,20240512,20240524,20240519,14876,SO57872,7.95
485,20240512,20240524,20240519,20478,SO57873,21.98
228,20240512,20240524,20240519,20478,SO57873,49.99
465,20240512,20240524,20240519,20478,SO57873,24.49
474,20240512,20240524,20240519,14799,SO57874,69.99
476,20240512,20240524,20240519,16601,SO57875,69.99
225,20240512,20240524,20240519,16601,SO57875,8.99
528,20240512,20240524,20240519,17844,SO57876,4.99
535,20240512,20240524,20240519,17844,SO57876,24.99
486,20240512,20240524,20240519,17844,SO57876,159.00
538,20240512,20240524,20240519,28468,SO57877,21.49
529,20240512,20240524,20240519,28468,SO57877,3.99
214,20240512,20240524,20240519,28468,SO57877,34.99
541,20240512,20240524,20240519,12664,SO57878,28.99
530,20240512,20240524,20240519,12664,SO57878,4.99
222,20240512,20240524,20240519,12664,SO57878,34.99
530,20240512,20240524,20240519,24133,SO57879,4.99
225,20240512,20240524,20240519,24133,SO57879,8.99
217,20240512,20240524,20240519,24133,SO57879,34.99
529,20240512,20240524,20240519,27164,SO57880,3.99
529,20240512,20240524,20240519,26973,SO57881,3.99
222,20240512,20240524,20240519,26973,SO57881,34.99
541,20240512,20240524,20240519,28455,SO57882,28.99
530,20240512,20240524,20240519,28455,SO57882,4.99
225,20240512,20240524,20240519,28455,SO57882,8.99
530,20240512,20240524,20240519,28882,SO57883,4.99
480,20240512,20240524,20240519,28882,SO57883,2.29
537,20240512,20240524,20240519,11200,SO57884,35.00
537,20240512,20240524,20240519,11842,SO57885,35.00
528,20240512,20240524,20240519,11842,SO57885,4.99
478,20240512,20240524,20240519,12605,SO57886,9.99
580,20240512,20240524,20240519,16999,SO57887,1700.99
214,20240512,20240524,20240519,16999,SO57887,34.99
587,20240512,20240524,20240519,14334,SO57888,769.49
475,20240512,20240524,20240519,14334,SO57888,69.99
225,20240512,20240524,20240519,14334,SO57888,8.99
359,20240512,20240524,20240519,13440,SO57889,2294.99
485,20240512,20240524,20240519,13440,SO57889,21.98
473,20240512,20240524,20240519,13440,SO57889,63.50
363,20240512,20240524,20240519,13394,SO57890,2294.99
477,20240512,20240524,20240519,13394,SO57890,4.99
478,20240512,20240524,20240519,13394,SO57890,9.99
225,20240512,20240524,20240519,13394,SO57890,8.99
568,20240512,20240524,20240519,11241,SO57891,742.35
541,20240512,20240524,20240519,11241,SO57891,28.99
530,20240512,20240524,20240519,11241,SO57891,4.99
214,20240512,20240524,20240519,11241,SO57891,34.99
376,20240512,20240524,20240519,19947,SO57892,2443.35
540,20240512,20240524,20240519,19947,SO57892,32.60
480,20240512,20240524,20240519,19947,SO57892,2.29
363,20240512,20240524,20240519,12995,SO57893,2294.99
487,20240512,20240524,20240519,12995,SO57893,54.99
484,20240512,20240524,20240519,12995,SO57893,7.95
376,20240512,20240524,20240519,19788,SO57894,2443.35
214,20240512,20240524,20240519,19788,SO57894,34.99
566,20240512,20240524,20240519,24431,SO57895,742.35
479,20240512,20240524,20240519,24431,SO57895,8.99
477,20240512,20240524,20240519,24431,SO57895,4.99
562,20240512,20240524,20240519,25192,SO57896,2384.07
541,20240512,20240524,20240519,25192,SO57896,28.99
530,20240512,20240524,20240519,25192,SO57896,4.99
487,20240512,20240524,20240519,25192,SO57896,54.99
484,20240512,20240524,20240519,25192,SO57896,7.95
225,20240512,20240524,20240519,22139,SO57897,8.99
604,20240512,20240524,20240519,22139,SO57897,539.99
605,20240512,20240524,20240519,21912,SO57898,539.99
222,20240512,20240524,20240519,21912,SO57898,34.99
574,20240512,20240524,20240519,14931,SO57899,2384.07
541,20240512,20240524,20240519,14931,SO57899,28.99
530,20240512,20240524,20240519,14931,SO57899,4.99
480,20240512,20240524,20240519,14931,SO57899,2.29
565,20240512,20240524,20240519,28482,SO57900,742.35
222,20240512,20240524,20240519,28482,SO57900,34.99
390,20240513,20240525,20240520,24281,SO57901,1120.49
384,20240513,20240525,20240520,24917,SO57902,1120.49
234,20240513,20240525,20240520,24917,SO57902,49.99
482,20240513,20240525,20240520,24917,SO57902,8.99
359,20240513,20240525,20240520,12239,SO57903,2294.99
485,20240513,20240525,20240520,12239,SO57903,21.98
214,20240513,20240525,20240520,12239,SO57903,34.99
231,20240513,20240525,20240520,12239,SO57903,49.99
539,20240513,20240525,20240520,16183,SO57904,24.99
536,20240513,20240525,20240520,15639,SO57905,29.99
480,20240513,20240525,20240520,15639,SO57905,2.29
528,20240513,20240525,20240520,25230,SO57906,4.99
485,20240513,20240525,20240520,25230,SO57906,21.98
489,20240513,20240525,20240520,25230,SO57906,53.99
479,20240513,20240525,20240520,16926,SO57907,8.99
477,20240513,20240525,20240520,16926,SO57907,4.99
225,20240513,20240525,20240520,16926,SO57907,8.99
463,20240513,20240525,20240520,17768,SO57908,24.49
580,20240513,20240525,20240520,17768,SO57908,1700.99
595,20240513,20240525,20240520,17755,SO57909,564.99
485,20240513,20240525,20240520,17755,SO57909,21.98
598,20240513,20240525,20240520,17772,SO57910,539.99
477,20240513,20240525,20240520,17772,SO57910,4.99
478,20240513,20240525,20240520,17772,SO57910,9.99
217,20240513,20240525,20240520,17772,SO57910,34.99
465,20240513,20240525,20240520,17772,SO57910,24.49
234,20240513,20240525,20240520,17772,SO57910,49.99
488,20240513,20240525,20240520,11506,SO57911,53.99
225,20240513,20240525,20240520,11506,SO57911,8.99
535,20240513,20240525,20240520,14084,SO57912,24.99
480,20240513,20240525,20240520,14084,SO57912,2.29
484,20240513,20240525,20240520,14084,SO57912,7.95
535,20240513,20240525,20240520,20745,SO57913,24.99
465,20240513,20240525,20240520,20745,SO57913,24.49
536,20240513,20240525,20240520,12880,SO57914,29.99
528,20240513,20240525,20240520,12880,SO57914,4.99
480,20240513,20240525,20240520,12880,SO57914,2.29
528,20240513,20240525,20240520,23490,SO57915,4.99
481,20240513,20240525,20240520,23490,SO57915,8.99
536,20240513,20240525,20240520,23490,SO57915,29.99
528,20240513,20240525,20240520,23024,SO57916,4.99
536,20240513,20240525,20240520,23024,SO57916,29.99
485,20240513,20240525,20240520,23024,SO57916,21.98
237,20240513,20240525,20240520,23024,SO57916,49.99
478,20240513,20240525,20240520,20769,SO57917,9.99
477,20240513,20240525,20240520,20769,SO57917,4.99
480,20240513,20240525,20240520,20769,SO57917,2.29
484,20240513,20240525,20240520,20769,SO57917,7.95
476,20240513,20240525,20240520,19238,SO57918,69.99
475,20240513,20240525,20240520,16643,SO57919,69.99
528,20240513,20240525,20240520,23244,SO57920,4.99
217,20240513,20240525,20240520,23244,SO57920,34.99
528,20240513,20240525,20240520,15817,SO57921,4.99
222,20240513,20240525,20240520,15817,SO57921,34.99
467,20240513,20240525,20240520,15817,SO57921,24.49
528,20240513,20240525,20240520,14622,SO57922,4.99
477,20240513,20240525,20240520,14622,SO57922,4.99
478,20240513,20240525,20240520,14622,SO57922,9.99
482,20240513,20240525,20240520,14622,SO57922,8.99
485,20240513,20240525,20240520,16043,SO57923,21.98
528,20240513,20240525,20240520,19919,SO57924,4.99
474,20240513,20240525,20240520,13573,SO57925,69.99
237,20240513,20240525,20240520,13573,SO57925,49.99
529,20240513,20240525,20240520,25676,SO57926,3.99
225,20240513,20240525,20240520,25676,SO57926,8.99
490,20240513,20240525,20240520,25676,SO57926,53.99
477,20240513,20240525,20240520,25800,SO57927,4.99
222,20240513,20240525,20240520,25800,SO57927,34.99
538,20240513,20240525,20240520,21099,SO57928,21.49
541,20240513,20240525,20240520,24013,SO57929,28.99
530,20240513,20240525,20240520,24013,SO57929,4.99
487,20240513,20240525,20240520,24013,SO57929,54.99
530,20240513,20240525,20240520,23771,SO57930,4.99
541,20240513,20240525,20240520,23771,SO57930,28.99
479,20240513,20240525,20240520,23771,SO57930,8.99
477,20240513,20240525,20240520,23771,SO57930,4.99
214,20240513,20240525,20240520,23771,SO57930,34.99
530,20240513,20240525,20240520,16282,SO57931,4.99
217,20240513,20240525,20240520,16282,SO57931,34.99
530,20240513,20240525,20240520,15635,SO57932,4.99
214,20240513,20240525,20240520,15635,SO57932,34.99
530,20240513,20240525,20240520,27803,SO57933,4.99
217,20240513,20240525,20240520,27803,SO57933,34.99
537,20240513,20240525,20240520,11769,SO57934,35.00
528,20240513,20240525,20240520,11769,SO57934,4.99
485,20240513,20240525,20240520,11769,SO57934,21.98
472,20240513,20240525,20240520,11769,SO57934,63.50
485,20240513,20240525,20240520,15009,SO57935,21.98
478,20240513,20240525,20240520,15009,SO57935,9.99
477,20240513,20240525,20240520,15009,SO57935,4.99
583,20240513,20240525,20240520,16921,SO57936,1700.99
488,20240513,20240525,20240520,16921,SO57936,53.99
589,20240513,20240525,20240520,14362,SO57937,769.49
485,20240513,20240525,20240520,14362,SO57937,21.98
489,20240513,20240525,20240520,14362,SO57937,53.99
588,20240513,20240525,20240520,14337,SO57938,769.49
536,20240513,20240525,20240520,14337,SO57938,29.99
528,20240513,20240525,20240520,14337,SO57938,4.99
480,20240513,20240525,20240520,14337,SO57938,2.29
484,20240513,20240525,20240520,14337,SO57938,7.95
560,20240513,20240525,20240520,25539,SO57939,1214.85
490,20240513,20240525,20240520,25539,SO57939,53.99
225,20240513,20240525,20240520,25539,SO57939,8.99
582,20240513,20240525,20240520,19592,SO57940,1700.99
217,20240513,20240525,20240520,19592,SO57940,34.99
491,20240513,20240525,20240520,19592,SO57940,53.99
225,20240513,20240525,20240520,19592,SO57940,8.99
605,20240513,20240525,20240520,28312,SO57941,539.99
222,20240513,20240525,20240520,28312,SO57941,34.99
576,20240513,20240525,20240520,29316,SO57942,2384.07
477,20240513,20240525,20240520,29316,SO57942,4.99
479,20240513,20240525,20240520,29316,SO57942,8.99
214,20240513,20240525,20240520,29316,SO57942,34.99
353,20240513,20240525,20240520,11028,SO57943,2319.99
537,20240513,20240525,20240520,11028,SO57943,35.00
480,20240513,20240525,20240520,11028,SO57943,2.29
380,20240513,20240525,20240520,19784,SO57944,2443.35
592,20240513,20240525,20240520,12021,SO57945,564.99
478,20240513,20240525,20240520,12021,SO57945,9.99
473,20240513,20240525,20240520,12021,SO57945,63.50
477,20240513,20240525,20240520,12021,SO57945,4.99
561,20240513,20240525,20240520,24357,SO57946,2384.07
217,20240513,20240525,20240520,24357,SO57946,34.99
463,20240513,20240525,20240520,24357,SO57946,24.49
605,20240513,20240525,20240520,23038,SO57947,539.99
465,20240513,20240525,20240520,23038,SO57947,24.49
605,20240513,20240525,20240520,22129,SO57948,539.99
214,20240513,20240525,20240520,22129,SO57948,34.99
604,20240513,20240525,20240520,22099,SO57949,539.99
538,20240513,20240525,20240520,22099,SO57949,21.49
480,20240513,20240525,20240520,22099,SO57949,2.29
386,20240513,20240525,20240520,20072,SO57950,1120.49
217,20240513,20240525,20240520,20072,SO57950,34.99
388,20240513,20240525,20240520,27167,SO57951,1120.49
529,20240513,20240525,20240520,27167,SO57951,3.99
539,20240513,20240525,20240520,27167,SO57951,24.99
489,20240513,20240525,20240520,27167,SO57951,53.99
606,20240513,20240525,20240520,26837,SO57952,539.99
481,20240513,20240525,20240520,26837,SO57952,8.99
606,20240513,20240525,20240520,11240,SO57953,539.99
477,20240513,20240525,20240520,11240,SO57953,4.99
479,20240513,20240525,20240520,11240,SO57953,8.99
467,20240513,20240525,20240520,11240,SO57953,24.49
604,20240513,20240525,20240520,22590,SO57954,539.99
225,20240513,20240525,20240520,22590,SO57954,8.99
214,20240513,20240525,20240520,22590,SO57954,34.99
606,20240513,20240525,20240520,26372,SO57955,539.99
225,20240513,20240525,20240520,26372,SO57955,8.99
573,20240513,20240525,20240520,12658,SO57956,2384.07
222,20240513,20240525,20240520,12658,SO57956,34.99
225,20240513,20240525,20240520,12658,SO57956,8.99
565,20240513,20240525,20240520,28480,SO57957,742.35
222,20240514,20240526,20240521,11277,SO57958,34.99
539,20240514,20240526,20240521,14522,SO57959,24.99
529,20240514,20240526,20240521,14522,SO57959,3.99
217,20240514,20240526,20240521,14522,SO57959,34.99
482,20240514,20240526,20240521,14522,SO57959,8.99
528,20240514,20240526,20240521,27150,SO57960,4.99
537,20240514,20240526,20240521,27150,SO57960,35.00
480,20240514,20240526,20240521,27150,SO57960,2.29
486,20240514,20240526,20240521,27150,SO57960,159.00
538,20240514,20240526,20240521,19953,SO57961,21.49
529,20240514,20240526,20240521,19953,SO57961,3.99
480,20240514,20240526,20240521,12035,SO57962,2.29
581,20240514,20240526,20240521,17764,SO57963,1700.99
479,20240514,20240526,20240521,17764,SO57963,8.99
477,20240514,20240526,20240521,17764,SO57963,4.99
